id,date,latitude,longitude,temperature_c,precip_mm,humidity_pct,wind_speed_m_s,fwi_score,drought_code,ndvi,forest_cover_pct,landcover_class,elevation_m,slope_deg,population_density,fire_occurrence
row_1144_1707523200000,2024-02-10,-24.0944,-171.7421,37.8,0,23,3.7,39.5,257.8,0.88,34,Cropland,336,24.2,53,1
row_4208_1707523200000,2024-02-10,-19.2821,139.9207,37.1,5.9,95,9.6,0,110.4,0.25,12,Evergreen Forest,1212,15.2,82,0
row_1628_1707609600000,2024-02-11,34.5814,-101.3472,25.4,11.7,72,9.3,0,230,0.64,36,Barren,1983,22.5,16,0
row_1784_1707609600000,2024-02-11,69.8203,-26.8375,14.5,0,18,11.2,13.4,187,0.03,88,Urban,2504,25.2,10365,0
row_4220_1707609600000,2024-02-11,66.5165,170.9589,20.5,4.5,90,10.7,0,86.1,0.45,62,Deciduous Forest,2331,40.6,7,0
row_4491_1707609600000,2024-02-11,37.7096,-102.4912,13.8,23.7,80,0.6,0,144.5,0.51,38,Urban,459,18.3,5847,0
row_4581_1707609600000,2024-02-11,32.8667,19.3404,18.9,0,58,10.4,12.5,13.6,0.29,5,Cropland,2124,20.3,51,0
row_734_1707696000000,2024-02-12,61.8037,151.1704,12.7,0,25,9,10.8,76.6,0.44,39,Grassland,238,45,42,0
row_4761_1707782400000,2024-02-13,5.4286,-84.2082,22,0,15,5.6,22.1,140.4,0.87,23,Deciduous Forest,2681,31.3,44,0
row_3784_1707868800000,2024-02-14,-2.8669,-92.9464,35.4,0,33,12.5,41.7,492.7,0.51,54,Deciduous Forest,15,32.3,23,1
row_4899_1707868800000,2024-02-14,-27.1227,101.4046,40.7,0,39,12.8,47.1,224.4,0.59,65,Barren,1116,33.9,83,1
row_4947_1707868800000,2024-02-14,-34.4369,164.7227,38.4,24.8,85,5.9,0,182.3,0.77,71,Deciduous Forest,2218,38.5,29,0
row_2079_1707955200000,2024-02-15,-29.6963,116.1685,34.2,9.8,82,7.7,0,435,0.06,65,Barren,2911,32.8,27,0
row_2507_1707955200000,2024-02-15,48.0599,119.2861,12.6,0,45,1.3,1.6,277.4,0.46,64,Savanna,1673,29.1,26,0
row_3939_1707955200000,2024-02-15,-10.8751,101.6007,44.6,13.8,77,1,0,460.6,0.02,53,Shrubland,2812,25.9,36,0
row_193_1708041600000,2024-02-16,-21.3371,59.4941,37.2,0,57,7.2,8.6,400.1,0.32,30,Evergreen Forest,707,5.6,86,0
row_1218_1708041600000,2024-02-16,60.9632,53.9828,22.3,0,16,4.6,20.8,301.1,0.79,59,Shrubland,2395,31,72,0
row_1567_1708041600000,2024-02-16,58.9501,-111.5841,21.2,12.9,87,14.9,0,110.1,0.43,55,Shrubland,609,18.7,92,0
row_3160_1708041600000,2024-02-16,51.3962,-3.6511,19.5,0,28,12.1,14.5,197.3,0.59,76,Deciduous Forest,2746,17.7,83,0
row_4737_1708128000000,2024-02-17,-28.2082,-92.7832,43.3,0,55,12.2,14.6,333,0.31,55,Barren,2440,12.6,62,0
row_2113_1708300800000,2024-02-19,50.5151,-40.3772,15.2,0,17,14.4,17.3,145.8,0.41,97,Savanna,1842,32.2,74,0
row_2355_1708300800000,2024-02-19,41.8336,40.4978,23.5,0,27,4.9,17.6,284.3,0.53,30,Grassland,1310,17.2,33,0
row_2624_1708300800000,2024-02-19,-39.2979,-75.0794,36.1,0,33,8.6,37.8,206.2,0.83,36,Savanna,1043,0.2,74,1
row_4142_1708300800000,2024-02-19,53.7088,66.2715,13.9,0,51,2.3,2.8,356.2,0.21,100,Shrubland,215,17.2,60,0
row_2290_1708387200000,2024-02-20,68.6867,-56.6065,22.3,0,35,14.1,22.7,155.8,0.8,1,Evergreen Forest,1446,39.3,22,0
row_542_1708473600000,2024-02-21,6.7503,142.445,32.5,0,28,8.2,34.7,372.5,0.16,21,Barren,1309,43.9,11,0
row_2427_1708473600000,2024-02-21,-6.2614,88.775,35.8,0,53,1,1.2,317.4,0.74,20,Evergreen Forest,1214,26.9,20,0
row_3452_1708473600000,2024-02-21,35.8936,14.6647,27.6,0,58,9,10.8,106,0.47,29,Urban,1326,20.7,10882,0
row_3865_1708560000000,2024-02-22,11.1779,114.4391,30,14.8,93,1.1,0,276.6,0.65,95,Grassland,495,43.8,21,0
row_4289_1708560000000,2024-02-22,19.1093,-137.0074,16.9,11.5,89,14.2,0,86.2,0.42,28,Evergreen Forest,2578,33.9,95,0
row_436_1708646400000,2024-02-23,22.6016,82.0966,29.4,0,42,4.1,4.9,259.2,0.07,96,Urban,2082,37.1,1304,0
row_2973_1708646400000,2024-02-23,-24.1017,-1.3098,40.8,12.8,94,10.4,0,222.4,0.09,74,Deciduous Forest,616,41.5,16,0
row_4354_1708646400000,2024-02-23,-46.087,25.7009,41.9,0,52,12.1,14.5,450.2,0.12,36,Grassland,696,43.4,21,0
row_1556_1708732800000,2024-02-24,3.4227,-31.7197,24.7,0,38,13.6,24.4,153.4,0.59,77,Cropland,917,0.6,3,0
row_2518_1708732800000,2024-02-24,-21.8725,-164.3724,41,0,57,9.3,11.2,111.5,0.04,60,Urban,986,39,9923,0
row_3492_1708732800000,2024-02-24,-6.1662,-30.0383,34,7.1,87,2,0,230.1,0.17,90,Cropland,2949,39.7,23,0
row_944_1708819200000,2024-02-25,-5.0392,-112.1121,37,23.5,73,14.2,0,474.5,0.58,89,Cropland,1258,11.6,67,0
row_1160_1708819200000,2024-02-25,-33.835,22.3667,41.3,17.2,67,7.8,0,318.8,0.59,55,Grassland,2902,16.9,0,0
row_2326_1708819200000,2024-02-25,-44.462,-59.3648,32.1,0,32,13.4,38.1,308.5,0.75,66,Barren,1958,40.6,66,0
row_4644_1708819200000,2024-02-25,64.3059,20.458,11.4,0,41,12.7,15.2,319.4,0.51,95,Grassland,191,23.1,56,1
row_179_1708905600000,2024-02-26,5.4411,-67.8724,19.6,0,59,8.4,10.1,33.4,0.28,94,Urban,1379,35.2,11535,0
row_1737_1708992000000,2024-02-27,-45.9223,8.9727,36.4,0,50,9.3,11.2,300.7,0.09,22,Barren,1294,36.9,18,0
row_2099_1708992000000,2024-02-27,-19.9384,-110.0581,36.6,0,28,3.5,35.1,287.9,0.22,15,Deciduous Forest,68,32.6,68,1
row_1252_1709078400000,2024-02-28,-10.1215,128.0879,42.4,0,30,13.8,55,205.6,0.9,47,Cropland,2147,8.6,29,1
row_2258_1709078400000,2024-02-28,19.7841,-156.4031,23.2,20.3,64,5.7,0,260.7,0.31,38,Evergreen Forest,2307,7.3,48,0
row_3489_1709078400000,2024-02-28,-21.0669,-130.189,39.3,23.9,66,4.1,0,188.8,0.83,14,Evergreen Forest,644,21.9,70,0
row_3556_1709078400000,2024-02-28,13.5124,-98.0304,31.9,0,24,6.6,33.9,109.6,0.23,4,Grassland,26,41.4,11,1
row_4990_1709078400000,2024-02-28,47.6678,23.8064,22.5,1.4,68,8.7,10.4,344.8,0.39,35,Barren,101,44.7,13,0
row_281_1709164800000,2024-02-29,56.3584,-64.258,19,0,47,13.4,16.1,230.3,0.79,42,Savanna,32,13.9,47,0
row_4467_1709164800000,2024-02-29,44.732,71.5192,12.9,0,26,9.9,11.9,316,0.07,42,Barren,1161,19.6,7,0
row_1890_1709251200000,2024-03-01,48.1263,95.8524,17.2,7.1,88,1.4,0,394.9,0.86,72,Barren,851,36.2,94,0
row_3252_1709251200000,2024-03-01,67.9993,-173.9906,13.6,7.1,66,7.7,0,72.1,0.36,91,Urban,2823,35.5,18397,0
row_43_1709337600000,2024-03-02,-3.4852,-163.2205,41.5,0,28,3.4,42.5,437.6,0.69,38,Shrubland,309,8.2,80,1
row_3301_1709337600000,2024-03-02,-35.4707,93.5463,42.7,0,42,1.7,2,310.6,0.36,13,Barren,2609,33,53,0
row_2295_1709424000000,2024-03-03,13.5477,-177.7805,27.3,0,59,10,12,225.7,0.18,2,Shrubland,272,34.8,9,0
row_2418_1709424000000,2024-03-03,-35.4047,-56.0123,31.4,0,49,13.3,16,285.4,0.58,2,Deciduous Forest,2048,44.9,4,0
row_510_1709510400000,2024-03-04,-42.6862,158.7849,28.5,14.5,61,2.6,0,267.4,0.55,99,Barren,1260,2.3,70,0
row_4670_1709510400000,2024-03-04,32.5696,-18.3805,17.4,7.4,61,0.2,0,98.8,0.42,76,Shrubland,2069,31.8,79,0
row_2684_1709596800000,2024-03-05,-12.4159,-114.3072,44.3,18.3,71,3.9,0,401.2,0.07,92,Grassland,2029,36.2,22,0
row_3474_1709596800000,2024-03-05,-24.743,-17.5665,31.6,0,50,11.4,13.7,168.5,0.38,16,Deciduous Forest,1382,19.2,36,0
row_3485_1709596800000,2024-03-05,50.7491,-148.0646,19.9,0,40,1.2,1.4,178.3,0.02,36,Shrubland,399,3.7,29,0
row_3581_1709596800000,2024-03-05,27.3723,131.2038,28.6,0,53,3.8,4.6,28,0.62,69,Evergreen Forest,353,19.9,51,0
row_3917_1709683200000,2024-03-06,-38.7075,-36.6825,35.6,0,47,3.8,4.6,302.9,0.77,52,Shrubland,809,25.1,98,0
row_1344_1709769600000,2024-03-07,-34.6716,37.7005,32.5,0,23,10.5,40,349.7,0.45,53,Grassland,1419,8.5,36,0
row_2962_1709769600000,2024-03-07,4.5671,-155.747,19.4,0,33,7,8.4,166.8,0.88,24,Grassland,2645,26,94,0
row_490_1709856000000,2024-03-08,34.3825,-63.2509,25.9,0,33,3.8,17.1,232.3,0.13,45,Urban,2054,16.8,19147,0
row_929_1709856000000,2024-03-08,6.4881,67.7654,28.6,0,41,6.8,8.2,365,0.87,74,Savanna,1316,26.9,48,0
row_2297_1709856000000,2024-03-08,-39.8911,13.7456,42.8,0,25,12.8,57,350,0.41,64,Savanna,2366,40.5,65,1
row_3335_1709856000000,2024-03-08,39.7624,3.3971,20.8,0,26,1.3,9.9,64,0.41,28,Shrubland,1641,44.8,16,0
row_3196_1709942400000,2024-03-09,16.805,-69.569,18.9,0,42,7.7,9.2,301.9,0.07,49,Deciduous Forest,379,3.6,60,0
row_4344_1709942400000,2024-03-09,65.7473,12.1866,18.2,0,40,10.4,12.5,231.7,0.01,48,Urban,704,34.4,14329,0
row_256_1710028800000,2024-03-10,45.9037,-170.7516,14.2,0,39,6.1,7.3,82.4,0.66,71,Deciduous Forest,2838,43,21,0
row_2103_1710028800000,2024-03-10,-46.8771,-19.5827,37.1,0,56,7.6,9.1,373.7,0.4,32,Deciduous Forest,146,29.6,8,0
row_3197_1710115200000,2024-03-11,-9.2201,53.5396,42.2,0,46,0.5,0.6,288.5,0.75,74,Deciduous Forest,864,17.3,88,0
row_4325_1710115200000,2024-03-11,-0.0235,-153.7632,43.5,0,46,3.8,4.6,407.9,0.37,18,Deciduous Forest,1780,35.3,30,0
row_2342_1710201600000,2024-03-12,24.1375,45.8886,27,23.4,71,12,0,287,0.62,49,Barren,1500,20.5,26,0
row_3797_1710201600000,2024-03-12,59.2173,23.4493,12.1,0,59,11,13.2,196.3,0.55,11,Savanna,849,31.1,78,0
row_364_1710288000000,2024-03-13,31.5478,132.4929,23.5,24.4,91,6.4,0,77.4,0.34,65,Shrubland,2336,32.3,24,0
row_1388_1710288000000,2024-03-13,6.121,-106.1375,19.1,0,33,8.7,10.4,292.6,0.32,5,Urban,757,22.2,8342,0
row_3937_1710460800000,2024-03-15,0.0503,79.7597,27.4,21.6,71,9.2,0,395.8,0.18,4,Evergreen Forest,895,15.3,83,0
row_4084_1710460800000,2024-03-15,22.9951,109.9422,21.2,0,41,14.3,17.2,65,0.68,52,Shrubland,1055,10.2,48,0
row_1328_1710547200000,2024-03-16,-47.5486,-164.2271,34.2,0,50,14.3,17.2,241.7,0.51,30,Barren,2322,9,56,0
row_3088_1710547200000,2024-03-16,-48.4686,-31.3077,27.1,3.3,77,9.5,0,361.9,0.41,45,Evergreen Forest,2499,34.6,36,0
row_18_1710633600000,2024-03-17,29.5908,-43.8905,25.8,0,25,0.5,17,274.7,0.01,94,Shrubland,1452,33.5,88,0
row_283_1710633600000,2024-03-17,64.2771,88.5004,11.2,12.9,67,14.3,0,218,0.88,20,Savanna,1687,16.1,98,0
row_1536_1710633600000,2024-03-17,-12.0862,172.9594,45.9,14.8,73,8.1,0,352.3,0.4,79,Savanna,284,6.2,19,0
row_2751_1710633600000,2024-03-17,-29.0212,145.3976,39.1,0,19,6.3,46.7,132.2,0.84,65,Deciduous Forest,1229,36.5,95,1
row_3641_1710633600000,2024-03-17,54.2049,162.5088,17.4,0,26,6,7.2,47.7,0.86,79,Urban,957,43.6,19829,0
row_133_1710720000000,2024-03-18,-7.9938,-46.5588,35.5,0,34,2.7,29.4,447.7,0.36,98,Deciduous Forest,1609,13,10,0
row_155_1710720000000,2024-03-18,56.823,-167.8213,16.8,0,50,2.5,3,259.5,0.83,28,Shrubland,1508,23.9,62,0
row_116_1710806400000,2024-03-19,45.5407,41.3136,21.7,0,17,11.1,27.1,259.1,0.55,61,Deciduous Forest,2241,30.2,58,0
row_1307_1710806400000,2024-03-19,3.9025,-88.7781,19.7,12.2,73,3,0,27.9,0.86,41,Deciduous Forest,2834,15.6,47,0
row_2441_1710806400000,2024-03-19,2.9103,-110.604,20.3,14.6,72,8.5,0,341.1,0.31,90,Evergreen Forest,1203,23.9,56,0
row_3963_1710806400000,2024-03-19,17.1272,144.9491,31.3,0,24,2.1,27.4,156.8,0.19,26,Deciduous Forest,2044,41.5,90,0
row_1325_1710892800000,2024-03-20,-32.7943,-24.5676,32.2,0,38,1.5,21.1,458.9,0.78,90,Savanna,250,41.1,50,1
row_4965_1710892800000,2024-03-20,47.0054,10.2791,26.6,0,28,7,24.2,326.6,0.25,59,Cropland,1700,31,68,1
row_1593_1710979200000,2024-03-21,-21.2503,131.1458,41.6,12.3,76,5.4,0,171.6,0.47,47,Savanna,2582,40.6,11,0
row_2456_1710979200000,2024-03-21,-23.0116,-50.5115,39.2,0,36,12.9,46.4,469.6,0,37,Barren,1103,6.7,43,1
row_2252_1711065600000,2024-03-22,21.2685,-87.5127,27.2,0,21,8,30.1,321.2,0.13,92,Urban,1873,44.1,12442,1
row_437_1711152000000,2024-03-23,27.4978,-43.1581,27.1,0,42,14.6,17.5,135.9,0.7,52,Barren,2322,11.2,68,1
row_1194_1711238400000,2024-03-24,-2.1437,113.7209,37.4,0,19,7.3,45.3,298.5,0.73,47,Urban,1888,19.2,2798,1
row_1654_1711238400000,2024-03-24,-42.3707,-2.5436,28.9,0,45,4.1,4.9,210.8,0.71,76,Savanna,586,22.3,14,0
row_2651_1711238400000,2024-03-24,-19.8979,61.5264,32,0,15,14.4,47.7,292.2,0.46,91,Shrubland,207,22.6,36,1
row_1039_1711324800000,2024-03-25,-45.3274,-173.4838,37.1,0,42,9.9,11.9,223.5,0.64,81,Evergreen Forest,1252,28.1,43,0
row_1018_1711411200000,2024-03-26,54.8148,-117.2797,17.9,0,47,4.5,5.4,254.9,0.45,95,Grassland,506,21.8,89,0
row_3355_1711497600000,2024-03-27,48.4589,54.3852,26.7,0,32,12.3,29,99.4,0.45,68,Deciduous Forest,299,1.3,63,1
row_1497_1711670400000,2024-03-29,8.9969,14.2237,32.5,0,25,7.4,35,119.3,0.01,79,Shrubland,803,20.7,19,0
row_1630_1711670400000,2024-03-29,-2.0472,167.8718,36.2,0,51,8.4,10.1,391.4,0.11,58,Evergreen Forest,2076,11.6,74,0
row_789_1711843200000,2024-03-31,23.0754,-122.6957,27.2,9.5,86,0.9,0,250,0.09,34,Evergreen Forest,1637,4.3,98,0
row_103_1711929600000,2024-04-01,69.4361,145.0834,10.8,0,39,14.5,17.4,258.2,0.34,78,Savanna,638,13.9,45,0
row_757_1711929600000,2024-04-01,68.4529,178.13,9.1,0,42,6.6,7.9,146.1,0.18,32,Savanna,285,32.4,83,0
row_2833_1711929600000,2024-04-01,-2.122,171.7892,21.3,23.4,63,2.2,0,34.7,0.56,88,Deciduous Forest,2924,20,32,0
row_29_1712016000000,2024-04-02,-3.631,-80.8489,32.2,0,46,11.4,13.7,287.6,0.88,65,Grassland,2454,23.8,32,0
row_1040_1712016000000,2024-04-02,-3.6159,113.8604,33.2,0,31,1.4,25.9,267.8,0.09,8,Cropland,1655,25,88,0
row_1329_1712016000000,2024-04-02,-7.6583,162.3938,29.8,6.7,63,3.3,0,97.1,0.7,17,Urban,1363,32,2670,0
row_4026_1712016000000,2024-04-02,58.5488,-26.271,11,0,54,11.2,13.4,119.1,0.2,30,Deciduous Forest,1996,35.4,10,0
row_4802_1712016000000,2024-04-02,-26.5841,42.6778,19.6,0,43,4.6,5.5,305,0.17,91,Urban,2067,0.2,17200,0
row_571_1712102400000,2024-04-03,55.4299,80.1649,14.7,0,20,0.1,0.1,184.5,0.8,12,Grassland,982,15.6,28,0
row_1298_1712102400000,2024-04-03,59.7871,-72.2643,23,0,28,3.1,14.3,35.5,0.78,98,Evergreen Forest,257,41.2,47,0
row_1730_1712102400000,2024-04-03,-23.2372,-126.4506,16.4,0,35,2.2,2.6,124.7,0.42,66,Grassland,641,23.5,9,0
row_2218_1712102400000,2024-04-03,37.1807,166.6521,25.4,0,50,2,2.4,82,0.39,32,Shrubland,2855,14.2,47,0
row_3184_1712102400000,2024-04-03,57.8052,105.4177,15.3,0,35,9.8,11.8,385.4,0.42,12,Grassland,1380,37.3,2,0
row_4396_1712102400000,2024-04-03,-22.416,-54.4002,16.4,0,59,10.8,13,156.4,0.66,22,Shrubland,484,17.2,58,0
row_4556_1712102400000,2024-04-03,66.8671,-83.0327,12,0,40,8.4,10.1,398.8,0.42,78,Cropland,2360,10.5,38,0
row_1159_1712188800000,2024-04-04,18.8901,60.6175,27,12.4,66,11.6,0,239.8,0.55,63,Urban,1359,36.4,1465,0
row_2595_1712188800000,2024-04-04,42.348,-136.0054,15.4,0,20,6.1,7.3,49.7,0.72,23,Barren,2039,26.4,93,0
row_2133_1712275200000,2024-04-05,-20.7941,-115.7161,29.8,0,28,2.4,23.4,43.1,0.28,16,Urban,1376,6,9190,0
row_2930_1712275200000,2024-04-05,31.0519,-130.2932,24.2,0,18,12.8,32.5,249.4,0.2,50,Urban,17,8.3,15399,1
row_3061_1712275200000,2024-04-05,8.778,159.3273,24.2,0,46,14.1,16.9,260.1,0.35,30,Deciduous Forest,1727,20.2,8,1
row_145_1712361600000,2024-04-06,2.3241,-2.9897,24.6,0,40,10.9,20.2,312.5,0.58,20,Urban,830,32.9,15767,0
row_1825_1712361600000,2024-04-06,30.0026,-141.8276,19,2.9,86,0,0,42.6,0.3,38,Evergreen Forest,2457,37.3,80,0
row_2647_1712361600000,2024-04-06,-30.602,104.7569,20.5,21.7,86,7.3,0,80.4,0.45,30,Shrubland,1463,15.9,48,0
row_3231_1712361600000,2024-04-06,8.9687,-108.0741,32.8,0,19,9.4,41.1,49.3,0.12,9,Urban,1416,44,6481,1
row_817_1712448000000,2024-04-07,69.8796,125.2923,18,6.3,81,3.8,0,349.5,0.28,87,Urban,723,34.1,5198,0
row_1480_1712448000000,2024-04-07,34.8543,14.3027,26.3,0,29,3.7,19.2,389.9,0.25,86,Savanna,71,31.1,41,0
row_3777_1712448000000,2024-04-07,48.5882,91.9368,15.2,0,56,0.7,0.8,334.8,0.67,10,Savanna,1993,0.6,82,0
row_20_1712534400000,2024-04-08,-40.4318,34.9212,13.8,0,33,5.5,6.6,196.1,0.26,30,Deciduous Forest,1171,2.2,44,0
row_1096_1712534400000,2024-04-08,-10.9029,17.371,20.3,0,31,9.9,16.8,313.8,0.41,79,Barren,2878,25.1,92,0
row_1408_1712534400000,2024-04-08,-47.9507,69.6571,15.3,0,25,10.7,12.8,10.8,0.66,72,Deciduous Forest,2778,11.8,19,0
row_2093_1712707200000,2024-04-10,22.1859,42.8451,21,15.9,67,9.4,0,283.8,0.51,25,Deciduous Forest,131,22.7,57,0
row_3517_1712707200000,2024-04-10,36.4736,69.3903,28.9,0,57,5.6,6.7,132.8,0.52,36,Evergreen Forest,2304,10.1,86,0
row_2918_1712793600000,2024-04-11,-25.147,55.1939,15.8,0,59,8.9,10.7,103.4,0.66,8,Grassland,710,7.1,50,0
row_4341_1712793600000,2024-04-11,1.5142,101.1937,20.3,0,38,3.2,5.4,271.6,0.19,1,Cropland,1583,38.1,20,0
row_3904_1713052800000,2024-04-14,-48.6425,79.375,24.4,0,43,3.1,3.7,224.7,0.16,24,Grassland,761,43.3,94,0
row_3910_1713052800000,2024-04-14,4.5171,-105.0519,19.5,0,20,6.8,8.2,46.1,0.22,25,Deciduous Forest,2763,2.5,56,0
row_447_1713139200000,2024-04-15,-31.0163,67.1505,22.6,6.2,92,14.5,0,335.7,0.02,46,Grassland,237,44.4,87,0
row_850_1713139200000,2024-04-15,43.0504,-46.3519,26.1,0,17,12.5,35.6,200,0.89,21,Shrubland,2243,23.9,2,1
row_3983_1713139200000,2024-04-15,36.828,-98.374,15.6,2.6,73,5.5,0,15.1,0.07,86,Deciduous Forest,2848,0.4,92,0
row_2143_1713225600000,2024-04-16,14.952,-23.7211,30,0,42,1.2,1.4,365.1,0.12,41,Deciduous Forest,2761,31,77,0
row_3533_1713225600000,2024-04-16,52.9666,-171.5699,14.6,0,37,2.4,2.9,122.2,0.66,75,Deciduous Forest,620,1.7,29,0
row_2440_1713312000000,2024-04-17,-39.889,-70.3218,25.1,0,55,3.9,4.7,353.5,0.02,17,Shrubland,2384,3.4,99,0
row_4774_1713312000000,2024-04-17,-24.9996,-75.114,19.2,16.7,79,0.3,0,308.5,0.68,2,Savanna,1862,25,13,0
row_4239_1713398400000,2024-04-18,0.6396,52.8521,23.7,0,23,2.4,16.9,173.5,0.6,55,Savanna,2340,26.4,32,0
row_262_1713484800000,2024-04-19,-37.9599,27.465,15.5,0,20,9,10.8,173.3,0.58,69,Cropland,1268,29.6,85,0
row_2699_1713484800000,2024-04-19,-7.5702,-65.2621,31.9,0,18,12.1,43.3,338.9,0.52,71,Deciduous Forest,1616,5,63,1
row_4030_1713484800000,2024-04-19,-0.8567,-128.5623,23.9,0,34,6.3,16.6,327.4,0.64,9,Deciduous Forest,1819,44.4,30,0
row_1715_1713571200000,2024-04-20,41.601,-148.3091,16.8,0,46,13.3,16,345,0.25,86,Grassland,732,34.2,73,0
row_928_1713657600000,2024-04-21,42.1572,-28.5626,13.6,4.4,70,15,0,324.1,0.18,62,Urban,1141,35.2,4457,0
row_1954_1713657600000,2024-04-21,24.7876,111.7675,28.4,12.3,61,14.6,0,319.9,0.46,66,Cropland,2513,36.4,52,0
row_3383_1713657600000,2024-04-21,62.276,-111.6013,19.7,0,32,2.4,2.9,308.7,0.69,8,Cropland,2531,22.4,48,0
row_4183_1713744000000,2024-04-22,61.5003,-122.5368,20.4,20.4,62,10.8,0,86.4,0.57,86,Urban,883,3.9,11261,0
row_4477_1713744000000,2024-04-22,56.4094,-175.5059,12,0,51,10.2,12.2,316.3,0.39,99,Savanna,60,29.8,73,0
row_4359_1713830400000,2024-04-23,15.9581,-60.0211,20.1,0,19,3.5,15.1,196.3,0.71,60,Deciduous Forest,645,36.6,92,0
row_3054_1713916800000,2024-04-24,10.5465,159.9874,18.6,14.9,90,12,0,314.3,0.52,46,Shrubland,506,35.8,18,0
row_4217_1713916800000,2024-04-24,11.48,-47.3119,21.2,16.1,74,2.7,0,317,0.75,80,Deciduous Forest,1308,32,64,0
row_1962_1714003200000,2024-04-25,-15.3739,30.3345,28.6,3.2,88,12.6,0,199.4,0.01,33,Urban,923,11.8,10182,0
row_2023_1714003200000,2024-04-25,-27.6866,-85.2379,21.6,0,30,0.4,8,225.6,0.65,18,Barren,1856,12.2,76,0
row_2711_1714089600000,2024-04-26,-14.0951,-84.549,22.4,0,53,11.8,14.2,360.4,0.46,5,Savanna,1171,42.5,49,0
row_3557_1714089600000,2024-04-26,62.81,-154.3259,19.8,5.8,65,10.3,0,144,0.45,67,Shrubland,1987,14.4,53,0
row_3953_1714089600000,2024-04-26,9.7487,-120.3884,31.4,23.3,88,3.7,0,315.8,0.56,43,Deciduous Forest,2328,16.6,89,0
row_4657_1714089600000,2024-04-26,-43.177,70.0929,27.4,21.8,83,6,0,61.1,0.52,11,Grassland,2023,18.7,47,0
row_585_1714176000000,2024-04-27,15.1526,36.688,19.2,8.9,77,8.4,0,387.1,0.63,2,Savanna,2652,10.6,20,0
row_793_1714176000000,2024-04-27,-2.8008,-67.9484,26.1,6.5,76,10.9,0,35.7,0.25,39,Shrubland,2348,29.2,51,0
row_1172_1714176000000,2024-04-27,50.299,-156.4491,25.1,0,39,2.8,11.7,60.2,0.62,13,Evergreen Forest,1500,25.3,93,0
row_1361_1714176000000,2024-04-27,48.278,-46.6671,24,0,47,12.2,14.6,79.6,0.9,79,Grassland,2069,16.6,95,0
row_4746_1714176000000,2024-04-27,24.427,116.4495,23.5,0,52,12.2,14.6,111.9,0.06,40,Savanna,1832,11.5,58,0
row_4776_1714176000000,2024-04-27,50.5033,-102.4515,25.7,0,59,1,1.2,341.9,0.29,76,Barren,83,40.7,24,0
row_1156_1714262400000,2024-04-28,-35.0797,-145.7282,20.8,0,20,8.7,21.4,101.4,0.06,56,Grassland,2815,31.7,81,1
row_4571_1714262400000,2024-04-28,42.328,174.7809,20.2,0,31,7.2,13.5,342.5,0.85,52,Grassland,95,31.3,40,0
row_1213_1714348800000,2024-04-29,-18.3571,-93.9193,20.4,23.9,62,13.7,0,374.5,0.88,41,Cropland,2298,30.6,64,0
row_2643_1714348800000,2024-04-29,-35.6768,-6.6747,27.2,8.9,83,9.3,0,231.8,0.49,93,Shrubland,2406,38.2,45,0
row_3332_1714348800000,2024-04-29,37.0379,-54.6871,25.2,0,30,13,28.5,31.6,0.77,31,Grassland,2817,23.5,76,0
row_4203_1714348800000,2024-04-29,-36.3647,-134.0081,14.6,0,23,10.8,13,206.6,0.12,58,Cropland,2934,12.3,73,0
row_4900_1714348800000,2024-04-29,50.4188,96.5426,22.2,0,34,2.3,8.9,313.1,0.9,37,Shrubland,2469,8.5,79,0
row_1646_1714435200000,2024-04-30,-17.237,40.2744,27.5,0,59,5.9,7.1,206.5,0.38,10,Savanna,972,23.4,55,0
row_2168_1714435200000,2024-04-30,-30.8895,-99.2905,28,12.7,61,2.3,0,389.5,0.74,67,Barren,1307,19.8,65,0
row_4409_1714608000000,2024-05-02,-33.1416,10.4083,25.1,0,20,6.4,25.5,250.7,0.41,4,Savanna,2543,1.7,28,0
row_4709_1714608000000,2024-05-02,-11.6216,-76.7898,21.7,0,39,14.3,20.2,259.9,0.52,35,Cropland,1690,18.6,84,1
row_35_1714694400000,2024-05-03,-10.7916,-39.4934,28.7,4.3,92,7.8,0,301.2,0.76,89,Barren,975,16.5,64,0
row_1135_1714694400000,2024-05-03,-0.7714,-4.6133,31.7,12.2,84,9.9,0,144.1,0.08,84,Savanna,8,17.9,7,0
row_2059_1714694400000,2024-05-03,25.9995,-134.3543,27.9,0,25,2.8,22.8,120.3,0.07,49,Cropland,226,5.7,73,0
row_2632_1714780800000,2024-05-04,29.5439,-164.4116,19.9,0,59,13.4,16.1,126.6,0.76,63,Grassland,631,0.6,18,1
row_3477_1714780800000,2024-05-04,65.6133,-151.3292,15.9,0,34,2.5,3,281.7,0.21,90,Grassland,2209,12,12,0
row_1573_1714867200000,2024-05-05,25.6373,-18.2542,24.5,0,16,2.7,22.1,335.6,0.06,81,Deciduous Forest,2003,33.4,97,1
row_2875_1714867200000,2024-05-05,15.7297,168.7357,20.3,0,18,3.8,15.9,264,0.78,69,Evergreen Forest,1385,36,96,0
row_3144_1714867200000,2024-05-05,-5.2998,98.0801,24.4,0,28,7.3,21.5,313.1,0.05,71,Deciduous Forest,1894,27.5,70,0
row_419_1714953600000,2024-05-06,17.8196,-141.5717,24.1,0,16,3.3,22.3,345.4,0.6,35,Cropland,2606,39.6,64,1
